주소,경도,위도
서울특별시 동작구 상도동 장승배기로10길 100,126.9434529,37.5025915
서울특별시 동작구 상도동 사당로2길 2-32,126.9594115,37.494007
서울특별시 동작구 신대방동 보라매로 70,126.9285604,37.4954265
서울특별시 동작구 신대방동 보라매로5길 43,126.9233678,37.4914346
서울특별시 동작구 신대방동 보라매로5가길 16,126.924105,37.4913311
서울특별시 동작구 신대방동 보라매로5길 5,126.9251609,37.4923508
서울특별시 동작구 신대방동 여의대방로10길 59,126.9155322,37.4944115
서울특별시 동작구 신대방동 보라매로3길 29,126.9247975,37.4912491
서울특별시 동작구 흑석동 현충로 119,126.9669348,37.5078681
서울특별시 동작구 흑석동 서달로1길 17,126.9586955,37.5003953
서울특별시 동작구 흑석동 흑석한강로 12,126.9651627,37.5057927
서울특별시 동작구 흑석동 흑석한강로 27,126.9654423,37.5032111
서울특별시 마포구 공덕동 마포대로11길 84,126.9500041,37.5499299
서울특별시 마포구 노고산동 신촌로 150,126.9377806,37.5543865
서울특별시 마포구 대흥동 서강대길 40,126.9420139,37.5491849
서울특별시 동작구 상도동 양녕로 170,126.9435799,37.4968249
서울특별시 동작구 상도동 상도로38길 57,126.9489299,37.5008922
서울특별시 동작구 상도동 양녕로23길 33,126.9406106,37.4959845
서울특별시 동작구 상도동 상도로55길 47,126.9582766,37.498056
서울특별시 동작구 상도동 양녕로26나길 8,126.9446175,37.4971413
서울특별시 동작구 상도동 상도로55길 25,126.9564656,37.4982643
서울특별시 동작구 상도동 국사봉길 175,126.9352461,37.4935681
서울특별시 동작구 상도동 국사봉길 178,126.9341756,37.4935767
서울특별시 동작구 상도동 등용로 37,126.9339855,37.5047902
서울특별시 동작구 상도동 등용로 38,126.935409,37.5061264
서울특별시 동작구 상도동 상도로 407,126.9574313,37.4935291
서울특별시 동작구 상도동 상도로30길 39,126.9433254,37.5046324
서울특별시 동작구 상도동 성대로6가길 149,126.9364559,37.4939201
서울특별시 동작구 상도동 장승배기로11가길 11,126.9383233,37.5057831
서울특별시 동작구 상도동 상도로47바길 40,126.9539707,37.5035216
서울특별시 동작구 상도동 상도로15길 131,126.9379435,37.5049864
서울특별시 동작구 상도동 성대로6자길 19,126.9369184,37.4938188
서울특별시 동작구 상도동 상도로15가길 22,126.9320994,37.502078
서울특별시 동작구 상도동 성대로12길 11,126.9356804,37.4972974
서울특별시 동작구 상도동 국사봉1길 214,126.9358549,37.4937802
서울특별시 동작구 상도동 국사봉1길 200,126.9353505,37.4944776
서울특별시 동작구 상도동 상도로49길 18,126.9525623,37.4991705
서울특별시 동작구 상도동 상도로47길 36,126.9525038,37.5007922
서울특별시 동작구 상도동 상도로54길 24,126.9523766,37.4963051
서울특별시 동작구 상도동 상도로 107,126.9313315,37.5019469
서울특별시 동작구 상도동 상도로62길 81-1,126.9514142,37.4974059
서울특별시 동작구 상도동 장승배기로 26,126.9427035,37.5007515
서울특별시 동작구 상도동 양녕로26길 15,126.9443163,37.4984871
서울특별시 동작구 상도동 양녕로26길 11,126.9443163,37.4984871
서울특별시 동작구 상도동 상도로31길 19,126.9438244,37.5060041
서울특별시 동작구 상도동 매봉로4가길 33,126.9539091,37.5070375
서울특별시 동작구 상도동 상도로38길 3-50,126.9494455,37.50031329999999
서울특별시 동작구 상도동 상도로 320,126.949792,37.499075
서울특별시 동작구 상도동 국사봉18길 24,126.9335248,37.4936892
서울특별시 동작구 상도동 국사봉16길 26,126.9333257,37.4934345
서울특별시 동작구 상도동 성대로6가길 100,126.9352334,37.4957223
서울특별시 동작구 상도동 성대로6가길 144,126.9363019,37.4942291
서울특별시 동작구 상도동 장승배기로4길 9,126.9429737,37.5020768
서울특별시 동작구 상도동 상도로 421,126.957508,37.49248499999999
서울특별시 동작구 상도동 사당로2가길 10-5,126.9613564,37.4931285
서울특별시 동작구 상도동 상도로 346-1,126.9508735,37.4954093
서울특별시 동작구 상도동 상도로 346-2,126.9489465,37.496535
서울특별시 동작구 신대방동 여의대방로10길 14,126.9135523,37.4959786
서울특별시 동작구 신대방동 보라매로7가길 9,126.9259553,37.4936724
서울특별시 동작구 신대방동 보라매로5길 51,126.9232201,37.4907818
서울특별시 동작구 신대방동 여의대방로10길 38,126.9136621,37.494331
서울특별시 동작구 신대방동 여의대방로22길 24,126.9217042,37.4973894
서울특별시 동작구 신대방동 보라매로5가길 24,126.9239521,37.4906907
서울특별시 동작구 신대방동 보라매로5길 35,126.9235239,37.49211
서울특별시 동작구 신대방동 보라매로5길 23,126.9236319,37.4925886
서울특별시 동작구 신대방동 신대방1가길 38,126.9068467,37.4875212
서울특별시 동작구 신대방동 보라매로 83,126.92727,37.4966883
서울특별시 동작구 신대방동 신대방길 85,126.9084263,37.4894085
서울특별시 동작구 신대방동 여의대방로22아길 22,126.9240077,37.4965792
서울특별시 동작구 신대방동 여의대방로10길 100,126.9145391,37.491746
서울특별시 동작구 신대방동 여의대방로22카길 81,126.9249911,37.4953233
서울특별시 동작구 신대방동 여의대방로 22,126.9116072,37.4922665
서울특별시 동작구 신대방동 여의대방로 8,126.9103979,37.4929214
서울특별시 동작구 신대방동 보라매로5가길 7,126.925037,37.491898
서울특별시 동작구 신대방동 여의대방로22나길 47,126.9226505,37.4961558
서울특별시 동작구 신대방동 여의대방로10길 13,126.9152405,37.4955675
서울특별시 동작구 신대방동 여의대방로 28,126.9122485,37.494565
서울특별시 동작구 흑석동 흑석로13마길 40,126.958956,37.5082512
서울특별시 동작구 흑석동 서달로 158,126.9623126,37.5073375
서울특별시 동작구 흑석동 현충로10길 42,126.9665593,37.5048927
서울특별시 동작구 흑석동 서달로2길 29,126.9630931,37.501322
서울특별시 동작구 흑석동 현충로 151,126.969582,37.5069023
서울특별시 동작구 흑석동 서달로1길 8-6,126.9586955,37.5003953
서울특별시 동작구 흑석동 서달로 150,126.9621884,37.5066658
서울특별시 동작구 흑석동 서달로 91,126.9585773,37.5021984
서울특별시 마포구 공덕동 마포대로 115-8,126.9511665,37.5465529
서울특별시 마포구 공덕동 마포대로20길 26,126.959615,37.5510232
서울특별시 마포구 공덕동 마포대로7길 22,126.9519168,37.5482976
서울특별시 마포구 공덕동 백범로 170,126.9490764,37.5443852
서울특별시 마포구 공덕동 마포대로24길 16,126.9603583,37.5531536
서울특별시 마포구 공덕동 백범로 152,126.9479655,37.5448712
서울특별시 마포구 공덕동 마포대로11길 50,126.9511515,37.5503217
서울특별시 마포구 공덕동 마포대로 173-15,126.9521812,37.5507379
서울특별시 마포구 공덕동 마포대로 167,126.9521812,37.5507379
서울특별시 마포구 공덕동 임정로25길 21,126.9597653,37.5471452
서울특별시 마포구 공덕동 임정로25길 19,126.9597654,37.5469752
서울특별시 마포구 공덕동 마포대로 109,126.9505963,37.544931
서울특별시 마포구 공덕동 마포대로 143,126.9530591,37.5474565
서울특별시 마포구 공덕동 마포대로10길 22,126.955448,37.5471043
서울특별시 마포구 공덕동 효창원로93길 18,126.9623265,37.5484878
서울특별시 마포구 노고산동 백범로 10,126.9367613,37.5536587
서울특별시 마포구 대흥동 독막로 288,126.9448688,37.5444469
서울특별시 마포구 대흥동 독막로 266,126.9425709,37.5447302
서울특별시 마포구 대흥동 신촌로 160,126.9432711,37.5563005
서울특별시 마포구 도화동 새창로 52,126.9538604,37.5394259
서울특별시 마포구 도화동 도화4길 41,126.9523493,37.5402402
서울특별시 마포구 마포동 마포대로4라길 30,126.9456303,37.5371029
서울특별시 마포구 상수동 독막로18길 5,126.9243618,37.5469243
서울특별시 마포구 상암동 월드컵북로43길 11,126.8961373,37.5742834
서울특별시 마포구 상암동 월드컵북로42가길 11,126.8970363,37.57492999999999
서울특별시 마포구 상암동 월드컵북로 502-36,126.8821409,37.5854128
서울특별시 마포구 상암동 월드컵북로 502-37,126.8812936,37.587554
서울특별시 마포구 상암동 월드컵북로 502-7,126.8800195,37.5864169
서울특별시 마포구 상암동 월드컵북로47길 46,126.8915772,37.57483939999999
서울특별시 마포구 상암동 상암산로1길 24,126.8886889,37.577686
서울특별시 마포구 상암동 상암산로1길 52,126.8859707,37.5802109
서울특별시 마포구 상암동 상암산로1길 92,126.8814802,37.5817586
서울특별시 마포구 상암동 월드컵북로 501,126.8786598,37.583453
서울특별시 마포구 서교동 양화로 45,126.9137824,37.5509344
서울특별시 마포구 성산동 월드컵북로 216,126.9053572,37.56976239999999
서울특별시 마포구 성산동 월드컵북로 260,126.9018923,37.572115
서울특별시 마포구 성산동 월드컵북로 235,126.9018923,37.572115
서울특별시 마포구 성산동 월드컵북로30길 9-22,126.9082436,37.5693435
서울특별시 마포구 신공덕동 백범로 199,126.9528668,37.5435
서울특별시 마포구 신공덕동 백범로 230,126.9553078,37.5415102
서울특별시 마포구 신수동 창전로2길 10,126.9336587,37.5480837
서울특별시 마포구 신수동 신수로 81,126.9343014,37.5491212
서울특별시 마포구 신수동 독막로28길 10,126.9363022,37.546736
서울특별시 마포구 신정동 창전로 26,126.9310986,37.5439767
서울특별시 마포구 아현동 마포대로24길 16,126.9603583,37.5531536
서울특별시 마포구 대흥동 대흥로21길 14,126.9449212,37.55351539999999
서울특별시 마포구 도화동 큰우물로 76,126.9459468,37.5407675
서울특별시 마포구 도화동 마포대로 68,126.9489897,37.5413357
서울특별시 마포구 도화동 마포대로 53,126.9472233,37.54144
서울특별시 마포구 도화동 도화길 28,126.9503477,37.5401127
서울특별시 마포구 도화동 큰우물로 75,126.9462986,37.541265
서울특별시 마포구 도화동 삼개로 33,126.9488606,37.53673149999999
서울특별시 마포구 도화동 삼개로 38,126.9470638,37.5363674
서울특별시 마포구 도화동 토정로37길 46,126.9473562,37.5425213
서울특별시 마포구 도화동 마포대로 33,126.9454707,37.54003970000001
서울특별시 마포구 도화동 새창로8길 72,126.9517874,37.5377841
서울특별시 마포구 동교동 동교로27길 7,126.9228088,37.5585053
서울특별시 마포구 마포동 마포대로4다길 18,126.9439291,37.5362976
서울특별시 마포구 마포동 마포대로4길 90,126.9463226,37.5360543
서울특별시 마포구 마포동 마포대로4나길 71,126.9453837,37.5363239
서울특별시 마포구 망원동 방울내로11길 147,126.8982681,37.5605799
서울특별시 마포구 망원동 동교로3길 79,126.8997914,37.5539987
서울특별시 마포구 망원동 월드컵로31길 33,126.9031311,37.5609539
서울특별시 마포구 망원동 방울내로5길 41-1,126.8999037,37.5609686
서울특별시 마포구 망원동 방울내로5길 41,126.9001322,37.5611058
서울특별시 마포구 망원동 희우정로 105,126.9010371,37.5541953
서울특별시 마포구 망원동 방울내로11길 27,126.9036197,37.5619426
서울특별시 마포구 망원동 월드컵로23길 46,126.9070788,37.5559308
서울특별시 마포구 망원동 망원로2길 103,126.9048551,37.5534332
서울특별시 마포구 망원동 망원로1길 27,126.8993559,37.5572313
서울특별시 마포구 망원동 월드컵로31길 103,126.8995596,37.5593417
서울특별시 마포구 망원동 포은로8길 8,126.9052641,37.5561556
서울특별시 마포구 망원동 월드컵로25길 128,126.9004281,37.55735749999999
서울특별시 마포구 망원동 월드컵로25길 122,126.9008179,37.5573368
서울특별시 마포구 망원동 방울내로11길 181,126.8965659,37.5598164
서울특별시 마포구 망원동 방울내로 36,126.8999047,37.558382
서울특별시 마포구 망원동 월드컵로25길 17,126.9067722,37.5581465
서울특별시 마포구 망원동 방울내로9안길 57,126.9002146,37.5603653
서울특별시 마포구 망원동 방울내로7길 32,126.9020047,37.5613326
서울특별시 마포구 망원동 망원로11길 38,126.9063963,37.5594373
서울특별시 마포구 망원동 월드컵로29길 68,126.9021611,37.5589175
서울특별시 마포구 망원동 망원로10길 6,126.9066586,37.55744
서울특별시 마포구 망원동 월드컵로11길 37,126.9089899,37.5541205
서울특별시 마포구 망원동 방울내로9안길 11,126.9024784,37.5615466
서울특별시 마포구 망원동 방울내로11길 43,126.9030649,37.5622749
